YearStart,YearEnd,LocationAbbr,LocationDesc,Datasource,Class,Topic,Question,Data_Value_Unit,Data_Value_Type,Data_Value,Data_Value_Alt,Data_Value_Footnote_Symbol,Data_Value_Footnote,Low_Confidence_Limit,High_Confidence_Limit ,Sample_Size,Total,Age(years),Education,Gender,Income,Race/Ethnicity,GeoLocation,ClassID,TopicID,QuestionID,DataValueTypeID,LocationID,StratificationCategory1,Stratification1,StratificationCategoryId1,StratificationID1
2019,2019,VA,Virginia,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,,Value,40.0,40.0,,,34.9,45.3,681,,,,,"$25,000 - $34,999",,"(37.54268067400045, -78.45789046299967)",FV,FV1,Q018,VALUE,51,Income,"$25,000 - $34,999",INC,INC2535
2019,2019,VT,Vermont,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,,Value,40.5,40.5,,,34.1,47.3,475,,,,,"$25,000 - $34,999",,"(43.62538123900049, -72.51764079099962)",FV,FV1,Q018,VALUE,50,Income,"$25,000 - $34,999",INC,INC2535
2019,2019,MS,Mississippi,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,,Value,50.2,50.2,,,47.9,52.6,2731,,,,,,Non-Hispanic White,"(32.745510099000455, -89.53803082499968)",FV,FV1,Q018,VALUE,28,Race/Ethnicity,Non-Hispanic White,RACE,RACEWHT
2019,2019,NM,New Mexico,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,,Value,46.0,46.0,,,40.6,51.6,595,,,,,"Less than $15,000",,"(34.52088095200048, -106.24058098499967)",FV,FV1,Q018,VALUE,35,Income,"Less than $15,000",INC,INCLESS15
2019,2019,NY,New York,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,,Value,34.7,34.7,,,33.4,36.0,11947,Total,,,,,,"(42.82700103200045, -75.54397042699964)",FV,FV1,Q018,VALUE,36,Total,Total,OVR,OVERALL
2019,2019,GU,Guam,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,,Value,28.4,28.4,,,20.2,38.2,243,,,,,"$25,000 - $34,999",,"(13.444304, 144.793731)",FV,FV1,Q019,VALUE,66,Income,"$25,000 - $34,999",INC,INC2535
2019,2019,IL,Illinois,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,,Value,32.4,32.4,,,25.4,40.4,195,,,,,,Asian,"(40.48501028300046, -88.99771017799969)",FV,FV1,Q018,VALUE,17,Race/Ethnicity,Asian,RACE,RACEASN
2019,2019,AZ,Arizona,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,,Value,40.5,40.5,,,35.8,45.4,1261,,,,,Data not reported,,"(34.865970280000454, -111.76381127699972)",FV,FV1,Q018,VALUE,04,Income,Data not reported,INC,INCNR
2019,2019,CA,California,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,,Value,40.8,40.8,,,38.0,43.6,1806,,,High school graduate,,,,"(37.63864012300047, -120.99999953799971)",FV,FV1,Q018,VALUE,06,Education,High school graduate,EDU,EDUHSGRAD
2019,2019,GU,Guam,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,,Value,51.5,51.5,,,46.8,56.1,1042,,,,Male,,,"(13.444304, 144.793731)",FV,FV1,Q018,VALUE,66,Gender,Male,GEN,MALE
2019,2019,PR,Puerto Rico,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,,Value,39.7,39.7,,,33.7,46.0,352,,,,,"$35,000 - $49,999",,"(18.220833, -66.590149)",FV,FV1,Q019,VALUE,72,Income,"$35,000 - $49,999",INC,INC3550
2019,2019,WA,Washington,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,,Value,16.8,16.8,,,15.7,17.8,9171,,,,,,Non-Hispanic White,"(47.52227862900048, -120.47001078999972)",FV,FV1,Q019,VALUE,53,Race/Ethnicity,Non-Hispanic White,RACE,RACEWHT
2019,2019,WI,Wisconsin,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,,Value,36.0,36.0,,,19.1,57.3,65,,,,,,American Indian/Alaska Native,"(44.39319117400049, -89.81637074199966)",FV,FV1,Q019,VALUE,55,Race/Ethnicity,American Indian/Alaska Native,RACE,RACENAA
2019,2019,IL,Illinois,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,,Value,43.6,43.6,,,37.5,49.9,343,,,Less than high school,,,,"(40.48501028300046, -88.99771017799969)",FV,FV1,Q018,VALUE,17,Education,Less than high school,EDU,EDUHS
2019,2019,CA,California,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,,Value,33.3,33.3,,,29.4,37.5,803,,,,,"$25,000 - $34,999",,"(37.63864012300047, -120.99999953799971)",FV,FV1,Q018,VALUE,06,Income,"$25,000 - $34,999",INC,INC2535
2019,2019,PR,Puerto Rico,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,,Value,44.9,44.9,,,42.3,47.5,2088,,,,Male,,,"(18.220833, -66.590149)",FV,FV1,Q019,VALUE,72,Gender,Male,GEN,MALE
2019,2019,WY,Wyoming,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,,Value,,,~,Data not available because sample size is insufficient.,,,,,,,,,Asian,"(43.23554134300048, -108.10983035299967)",FV,FV1,Q019,VALUE,56,Race/Ethnicity,Asian,RACE,RACEASN
2019,2019,OK,Oklahoma,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,,Value,49.1,49.1,,,41.7,56.5,251,,,,,,Non-Hispanic Black,"(35.47203135600046, -97.52107021399968)",FV,FV1,Q018,VALUE,40,Race/Ethnicity,Non-Hispanic Black,RACE,RACEBLK
2019,2019,WA,Washington,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,,Value,40.5,40.5,,,35.8,45.5,594,,,Less than high school,,,,"(47.52227862900048, -120.47001078999972)",FV,FV1,Q018,VALUE,53,Education,Less than high school,EDU,EDUHS
2019,2019,KS,Kansas,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,,Value,42.6,42.6,,,36.8,48.6,360,,,,,,Non-Hispanic Black,"(38.34774030000045, -98.20078122699965)",FV,FV1,Q018,VALUE,20,Race/Ethnicity,Non-Hispanic Black,RACE,RACEBLK
2019,2019,CO,Colorado,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,,Value,40.3,40.3,,,37.8,42.8,2188,,,Some college or technical school,,,,"(38.843840757000464, -106.13361092099967)",FV,FV1,Q018,VALUE,08,Education,Some college or technical school,EDU,EDUCOTEC
2019,2019,LA,Louisiana,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,,Value,44.6,44.6,,,34.1,55.6,125,,,,,,Hispanic,"(31.31266064400046, -92.44568007099969)",FV,FV1,Q018,VALUE,22,Race/Ethnicity,Hispanic,RACE,RACEHIS
2019,2019,LA,Louisiana,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,,Value,48.6,48.6,,,43.2,54.0,493,,,,,"$50,000 - $74,999",,"(31.31266064400046, -92.44568007099969)",FV,FV1,Q018,VALUE,22,Income,"$50,000 - $74,999",INC,INC5075
2019,2019,VA,Virginia,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,,Value,19.9,19.9,,,16.1,24.2,659,,,,,"$25,000 - $34,999",,"(37.54268067400045, -78.45789046299967)",FV,FV1,Q019,VALUE,51,Income,"$25,000 - $34,999",INC,INC2535
2019,2019,MT,Montana,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,,Value,42.4,42.4,,,37.6,47.3,604,,,,,"$25,000 - $34,999",,"(47.06652897200047, -109.42442064499971)",FV,FV1,Q018,VALUE,30,Income,"$25,000 - $34,999",INC,INC2535
2019,2019,WV,West Virginia,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,,Value,46.9,46.9,,,43.4,50.5,1102,,55 - 64,,,,,"(38.66551020200046, -80.71264013499967)",FV,FV1,Q018,VALUE,54,Age (years),55 - 64,AGEYR,AGEYR5564
2019,2019,VT,Vermont,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,,Value,15.5,15.5,,,7.3,29.9,53,,,,,,Other,"(43.62538123900049, -72.51764079099962)",FV,FV1,Q019,VALUE,50,Race/Ethnicity,Other,RACE,RACEOTH
2019,2019,WV,West Virginia,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,,Value,32.1,32.1,,,26.9,37.8,507,,,,,"Less than $15,000",,"(38.66551020200046, -80.71264013499967)",FV,FV1,Q019,VALUE,54,Income,"Less than $15,000",INC,INCLESS15
2019,2019,NE,Nebraska,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,,Value,39.2,39.2,,,28.0,51.7,88,,,,,,Asian,"(41.6410409880005, -99.36572062299967)",FV,FV1,Q018,VALUE,31,Race/Ethnicity,Asian,RACE,RACEASN
2019,2019,VT,Vermont,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,,Value,,,~,Data not available because sample size is insufficient.,,,,,,,,,American Indian/Alaska Native,"(43.62538123900049, -72.51764079099962)",FV,FV1,Q018,VALUE,50,Race/Ethnicity,American Indian/Alaska Native,RACE,RACENAA
2019,2019,GA,Georgia,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,,Value,43.3,43.3,,,41.0,45.6,4079,,,,,,Non-Hispanic White,"(32.83968109300048, -83.62758034599966)",FV,FV1,Q018,VALUE,13,Race/Ethnicity,Non-Hispanic White,RACE,RACEWHT
2019,2019,AL,Alabama,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,,Value,42.9,42.9,,,40.4,45.4,2397,,65 or older,,,,,"(32.84057112200048, -86.63186076199969)",FV,FV1,Q018,VALUE,01,Age (years),65 or older,AGEYR,AGEYR65PLUS
2019,2019,WY,Wyoming,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,,Value,31.7,31.7,,,22.7,42.2,171,,,Less than high school,,,,"(43.23554134300048, -108.10983035299967)",FV,FV1,Q019,VALUE,56,Education,Less than high school,EDU,EDUHS
2019,2019,WA,Washington,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,,Value,20.9,20.9,,,16.6,26.0,387,,,,,,Asian,"(47.52227862900048, -120.47001078999972)",FV,FV1,Q019,VALUE,53,Race/Ethnicity,Asian,RACE,RACEASN
2019,2019,MN,Minnesota,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,,Value,40.8,40.8,,,37.2,44.5,1046,,,,,"$25,000 - $34,999",,"(46.35564873600049, -94.79420050299967)",FV,FV1,Q018,VALUE,27,Income,"$25,000 - $34,999",INC,INC2535
2019,2019,AR,Arkansas,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,,Value,47.8,47.8,,,43.0,52.6,951,,,,,Data not reported,,"(34.74865012400045, -92.27449074299966)",FV,FV1,Q018,VALUE,05,Income,Data not reported,INC,INCNR
2019,2019,FL,Florida,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,,Value,38.3,38.3,,,36.6,39.9,14493,Total,,,,,,"(28.932040377000476, -81.92896053899966)",FV,FV1,Q018,VALUE,12,Total,Total,OVR,OVERALL
2019,2019,MD,Maryland,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,,Value,37.3,37.3,,,36.1,38.5,15493,Total,,,,,,"(39.29058096400047, -76.60926011099963)",FV,FV1,Q018,VALUE,24,Total,Total,OVR,OVERALL
2019,2019,CO,Colorado,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,,Value,36.8,36.8,,,35.3,38.3,6195,,,,,,Non-Hispanic White,"(38.843840757000464, -106.13361092099967)",FV,FV1,Q018,VALUE,08,Race/Ethnicity,Non-Hispanic White,RACE,RACEWHT
2019,2019,DC,District of Columbia,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,,Value,29.3,29.3,,,21.3,38.8,164,,,,,"$35,000 - $49,999",,"(38.89037138500049, -77.03196112699965)",FV,FV1,Q018,VALUE,11,Income,"$35,000 - $49,999",INC,INC3550
2019,2019,US,National,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,,Value,38.8,38.8,,,37.9,39.6,42575,,35 - 44,,,,,,FV,FV1,Q018,VALUE,59,Age (years),35 - 44,AGEYR,AGEYR3544
2019,2019,IN,Indiana,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,,Value,43.2,43.2,,,40.5,46.0,1617,,55 - 64,,,,,"(39.766910452000445, -86.14996019399968)",FV,FV1,Q018,VALUE,18,Age (years),55 - 64,AGEYR,AGEYR5564
2019,2019,PA,Pennsylvania,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,,Value,39.8,39.8,,,35.5,44.1,903,,,,,"$50,000 - $74,999",,"(40.79373015200048, -77.86070029399963)",FV,FV1,Q018,VALUE,42,Income,"$50,000 - $74,999",INC,INC5075
2019,2019,UT,Utah,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,,Value,41.1,41.1,,,39.4,42.8,5298,,,,Male,,,"(39.360700171000474, -111.58713063499971)",FV,FV1,Q018,VALUE,49,Gender,Male,GEN,MALE
2019,2019,MS,Mississippi,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,,Value,52.8,52.8,,,47.5,58.1,590,,,Less than high school,,,,"(32.745510099000455, -89.53803082499968)",FV,FV1,Q018,VALUE,28,Education,Less than high school,EDU,EDUHS
2019,2019,RI,Rhode Island,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,,Value,40.6,40.6,,,36.6,44.7,1207,,,High school graduate,,,,"(41.70828019300046, -71.52247031399963)",FV,FV1,Q018,VALUE,44,Education,High school graduate,EDU,EDUHSGRAD
2019,2019,ND,North Dakota,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,,Value,,,~,Data not available because sample size is insufficient.,,,,,,,,,Hawaiian/Pacific Islander,"(47.47531977900047, -100.11842104899966)",FV,FV1,Q018,VALUE,38,Race/Ethnicity,Hawaiian/Pacific Islander,RACE,RACEHPI
2019,2019,NH,New Hampshire,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,,Value,36.9,36.9,,,31.4,42.7,602,,,,,"$35,000 - $49,999",,"(43.65595011300047, -71.50036091999965)",FV,FV1,Q018,VALUE,33,Income,"$35,000 - $49,999",INC,INC3550
2019,2019,DE,Delaware,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,,Value,41.1,41.1,,,36.4,45.9,701,,55 - 64,,,,,"(39.008830667000495, -75.57774116799965)",FV,FV1,Q018,VALUE,10,Age (years),55 - 64,AGEYR,AGEYR5564
2019,2019,OH,Ohio,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,,Value,43.3,43.3,,,39.3,47.3,1518,,,,,"$35,000 - $49,999",,"(40.06021014100048, -82.40426005599966)",FV,FV1,Q018,VALUE,39,Income,"$35,000 - $49,999",INC,INC3550
2019,2019,WY,Wyoming,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,,Value,31.0,31.0,,,27.8,34.4,1490,,,College graduate,,,,"(43.23554134300048, -108.10983035299967)",FV,FV1,Q018,VALUE,56,Education,College graduate,EDU,EDUCOGRAD
2019,2019,KY,Kentucky,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,,Value,44.0,44.0,,,28.9,60.3,115,,,,,,2 or more races,"(37.645970271000465, -84.77497104799966)",FV,FV1,Q018,VALUE,21,Race/Ethnicity,2 or more races,RACE,RACE2PLUS
2019,2019,VA,Virginia,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,,Value,38.3,38.3,,,36.9,39.7,8922,Total,,,,,,"(37.54268067400045, -78.45789046299967)",FV,FV1,Q018,VALUE,51,Total,Total,OVR,OVERALL
