"Notes"	"Cancer Sites"	"Cancer Sites Code"	"State"	"State Code"	"Year"	"Year Code"	"Sex"	"Sex Code"	"Age Group"	"Age Group Code"	Deaths	Population	Crude Rate
	"All Cancer Sites Combined"	"0"	"New York"	"36"	"2019"	"2019"	"Male"	"M"	"60-64 years "	"60-64"	1883	595312	316.3
	"All Cancer Sites Combined"	"0"	"New York"	"36"	"2019"	"2019"	"Male"	"M"	"65-69 years"	"65-69"	2329	482367	482.8
	"All Cancer Sites Combined"	"0"	"New York"	"36"	"2019"	"2019"	"Male"	"M"	"70-74 years"	"70-74"	2485	374757	663.1
	"All Cancer Sites Combined"	"0"	"New York"	"36"	"2019"	"2019"	"Male"	"M"	"75-79 years"	"75-79"	2395	248805	962.6
	"All Cancer Sites Combined"	"0"	"New York"	"36"	"2019"	"2019"	"Male"	"M"	"80-84 years"	"80-84"	2157	161443	1336.1
	"All Cancer Sites Combined"	"0"	"New York"	"36"	"2019"	"2019"	"Male"	"M"	"85+ years"	"85+"	2905	157832	1840.6
	"All Cancer Sites Combined"	"0"	"North Carolina"	"37"	"2017"	"2017"	"Female"	"F"	"25-29 years"	"25-29"	27	358074	7.5
	"All Cancer Sites Combined"	"0"	"North Carolina"	"37"	"2017"	"2017"	"Female"	"F"	"30-34 years"	"30-34"	48	332646	14.4
	"All Cancer Sites Combined"	"0"	"North Carolina"	"37"	"2017"	"2017"	"Female"	"F"	"35-39 years"	"35-39"	73	333837	21.9
	"All Cancer Sites Combined"	"0"	"North Carolina"	"37"	"2017"	"2017"	"Female"	"F"	"40-44 years"	"40-44"	136	326613	41.6
	"All Cancer Sites Combined"	"0"	"North Carolina"	"37"	"2017"	"2017"	"Female"	"F"	"45-49 years"	"45-49"	250	355921	70.2
	"All Cancer Sites Combined"	"0"	"North Carolina"	"37"	"2017"	"2017"	"Female"	"F"	"50-54 years"	"50-54"	458	353040	129.7
	"All Cancer Sites Combined"	"0"	"North Carolina"	"37"	"2017"	"2017"	"Female"	"F"	"55-59 years"	"55-59"	814	359474	226.4
	"All Cancer Sites Combined"	"0"	"North Carolina"	"37"	"2017"	"2017"	"Female"	"F"	"60-64 years "	"60-64"	1025	336035	305.0
	"All Cancer Sites Combined"	"0"	"North Carolina"	"37"	"2017"	"2017"	"Female"	"F"	"65-69 years"	"65-69"	1260	296983	424.3
	"All Cancer Sites Combined"	"0"	"North Carolina"	"37"	"2017"	"2017"	"Female"	"F"	"70-74 years"	"70-74"	1320	231681	569.7
	"All Cancer Sites Combined"	"0"	"North Carolina"	"37"	"2017"	"2017"	"Female"	"F"	"75-79 years"	"75-79"	1277	156765	814.6
	"All Cancer Sites Combined"	"0"	"North Carolina"	"37"	"2017"	"2017"	"Female"	"F"	"80-84 years"	"80-84"	1063	110513	961.9
	"All Cancer Sites Combined"	"0"	"North Carolina"	"37"	"2017"	"2017"	"Female"	"F"	"85+ years"	"85+"	1520	120662	1259.7
	"All Cancer Sites Combined"	"0"	"North Carolina"	"37"	"2017"	"2017"	"Male"	"M"	"25-29 years"	"25-29"	20	358505	5.6
	"All Cancer Sites Combined"	"0"	"North Carolina"	"37"	"2017"	"2017"	"Male"	"M"	"30-34 years"	"30-34"	25	321524	7.8
	"All Cancer Sites Combined"	"0"	"North Carolina"	"37"	"2017"	"2017"	"Male"	"M"	"35-39 years"	"35-39"	61	317766	19.2
	"All Cancer Sites Combined"	"0"	"North Carolina"	"37"	"2017"	"2017"	"Male"	"M"	"40-44 years"	"40-44"	111	310692	35.7
	"All Cancer Sites Combined"	"0"	"North Carolina"	"37"	"2017"	"2017"	"Male"	"M"	"45-49 years"	"45-49"	197	341061	57.8
	"All Cancer Sites Combined"	"0"	"North Carolina"	"37"	"2017"	"2017"	"Male"	"M"	"50-54 years"	"50-54"	412	334045	123.3
	"All Cancer Sites Combined"	"0"	"North Carolina"	"37"	"2017"	"2017"	"Male"	"M"	"55-59 years"	"55-59"	819	329619	248.5
	"All Cancer Sites Combined"	"0"	"North Carolina"	"37"	"2017"	"2017"	"Male"	"M"	"60-64 years "	"60-64"	1265	296014	427.3
	"All Cancer Sites Combined"	"0"	"North Carolina"	"37"	"2017"	"2017"	"Male"	"M"	"65-69 years"	"65-69"	1485	254771	582.9
	"All Cancer Sites Combined"	"0"	"North Carolina"	"37"	"2017"	"2017"	"Male"	"M"	"70-74 years"	"70-74"	1660	196565	844.5
	"All Cancer Sites Combined"	"0"	"North Carolina"	"37"	"2017"	"2017"	"Male"	"M"	"75-79 years"	"75-79"	1476	123360	1196.5
	"All Cancer Sites Combined"	"0"	"North Carolina"	"37"	"2017"	"2017"	"Male"	"M"	"80-84 years"	"80-84"	1238	75863	1631.9
	"All Cancer Sites Combined"	"0"	"North Carolina"	"37"	"2017"	"2017"	"Male"	"M"	"85+ years"	"85+"	1359	61100	2224.2
	"All Cancer Sites Combined"	"0"	"North Carolina"	"37"	"2019"	"2019"	"Female"	"F"	"30-34 years"	"30-34"	36	348031	10.3
	"All Cancer Sites Combined"	"0"	"North Carolina"	"37"	"2019"	"2019"	"Female"	"F"	"35-39 years"	"35-39"	63	339549	18.6
	"All Cancer Sites Combined"	"0"	"North Carolina"	"37"	"2019"	"2019"	"Female"	"F"	"40-44 years"	"40-44"	125	330372	37.8
	"All Cancer Sites Combined"	"0"	"North Carolina"	"37"	"2019"	"2019"	"Female"	"F"	"45-49 years"	"45-49"	242	353342	68.5
	"All Cancer Sites Combined"	"0"	"North Carolina"	"37"	"2019"	"2019"	"Female"	"F"	"50-54 years"	"50-54"	413	346300	119.3
	"All Cancer Sites Combined"	"0"	"North Carolina"	"37"	"2019"	"2019"	"Female"	"F"	"55-59 years"	"55-59"	723	366341	197.4
	"All Cancer Sites Combined"	"0"	"North Carolina"	"37"	"2019"	"2019"	"Female"	"F"	"60-64 years "	"60-64"	1074	349308	307.5
	"All Cancer Sites Combined"	"0"	"North Carolina"	"37"	"2019"	"2019"	"Female"	"F"	"65-69 years"	"65-69"	1204	310552	387.7
	"All Cancer Sites Combined"	"0"	"North Carolina"	"37"	"2019"	"2019"	"Female"	"F"	"70-74 years"	"70-74"	1427	256800	555.7
	"All Cancer Sites Combined"	"0"	"North Carolina"	"37"	"2019"	"2019"	"Female"	"F"	"75-79 years"	"75-79"	1343	176072	762.8
	"All Cancer Sites Combined"	"0"	"North Carolina"	"37"	"2019"	"2019"	"Female"	"F"	"80-84 years"	"80-84"	1147	116867	981.5
	"All Cancer Sites Combined"	"0"	"North Carolina"	"37"	"2019"	"2019"	"Female"	"F"	"85+ years"	"85+"	1516	124490	1217.8
	"All Cancer Sites Combined"	"0"	"North Carolina"	"37"	"2019"	"2019"	"Male"	"M"	"25-29 years"	"25-29"	21	371357	5.7
	"All Cancer Sites Combined"	"0"	"North Carolina"	"37"	"2019"	"2019"	"Male"	"M"	"30-34 years"	"30-34"	18	335818	5.4
	"All Cancer Sites Combined"	"0"	"North Carolina"	"37"	"2019"	"2019"	"Male"	"M"	"35-39 years"	"35-39"	53	323417	16.4
	"All Cancer Sites Combined"	"0"	"North Carolina"	"37"	"2019"	"2019"	"Male"	"M"	"40-44 years"	"40-44"	87	311289	27.9
	"All Cancer Sites Combined"	"0"	"North Carolina"	"37"	"2019"	"2019"	"Male"	"M"	"45-49 years"	"45-49"	206	335237	61.4
	"All Cancer Sites Combined"	"0"	"North Carolina"	"37"	"2019"	"2019"	"Male"	"M"	"50-54 years"	"50-54"	401	329232	121.8
	"All Cancer Sites Combined"	"0"	"North Carolina"	"37"	"2019"	"2019"	"Male"	"M"	"55-59 years"	"55-59"	813	337046	241.2
	"All Cancer Sites Combined"	"0"	"North Carolina"	"37"	"2019"	"2019"	"Male"	"M"	"60-64 years "	"60-64"	1256	309206	406.2
	"All Cancer Sites Combined"	"0"	"North Carolina"	"37"	"2019"	"2019"	"Male"	"M"	"65-69 years"	"65-69"	1560	263272	592.5
	"All Cancer Sites Combined"	"0"	"North Carolina"	"37"	"2019"	"2019"	"Male"	"M"	"70-74 years"	"70-74"	1750	216344	808.9
	"All Cancer Sites Combined"	"0"	"North Carolina"	"37"	"2019"	"2019"	"Male"	"M"	"75-79 years"	"75-79"	1613	140632	1147.0
	"All Cancer Sites Combined"	"0"	"North Carolina"	"37"	"2019"	"2019"	"Male"	"M"	"80-84 years"	"80-84"	1311	82151	1595.8
	"All Cancer Sites Combined"	"0"	"North Carolina"	"37"	"2019"	"2019"	"Male"	"M"	"85+ years"	"85+"	1457	65084	2238.6
	"All Cancer Sites Combined"	"0"	"North Dakota"	"38"	"2017"	"2017"	"Female"	"F"	"50-54 years"	"50-54"	18	21025	85.6
	"All Cancer Sites Combined"	"0"	"North Dakota"	"38"	"2017"	"2017"	"Female"	"F"	"55-59 years"	"55-59"	35	24270	144.2
	"All Cancer Sites Combined"	"0"	"North Dakota"	"38"	"2017"	"2017"	"Female"	"F"	"60-64 years "	"60-64"	57	22591	252.3
	"All Cancer Sites Combined"	"0"	"North Dakota"	"38"	"2017"	"2017"	"Female"	"F"	"65-69 years"	"65-69"	88	17577	500.7
	"All Cancer Sites Combined"	"0"	"North Dakota"	"38"	"2017"	"2017"	"Female"	"F"	"70-74 years"	"70-74"	56	13172	425.1
	"All Cancer Sites Combined"	"0"	"North Dakota"	"38"	"2017"	"2017"	"Female"	"F"	"75-79 years"	"75-79"	86	9816	876.1
	"All Cancer Sites Combined"	"0"	"North Dakota"	"38"	"2017"	"2017"	"Female"	"F"	"80-84 years"	"80-84"	78	8456	922.4
	"All Cancer Sites Combined"	"0"	"North Dakota"	"38"	"2017"	"2017"	"Female"	"F"	"85+ years"	"85+"	147	12315	1193.7
	"All Cancer Sites Combined"	"0"	"North Dakota"	"38"	"2017"	"2017"	"Male"	"M"	"50-54 years"	"50-54"	16	21787	73.4
	"All Cancer Sites Combined"	"0"	"North Dakota"	"38"	"2017"	"2017"	"Male"	"M"	"55-59 years"	"55-59"	50	24958	200.3
	"All Cancer Sites Combined"	"0"	"North Dakota"	"38"	"2017"	"2017"	"Male"	"M"	"60-64 years "	"60-64"	66	23122	285.4
	"All Cancer Sites Combined"	"0"	"North Dakota"	"38"	"2017"	"2017"	"Male"	"M"	"65-69 years"	"65-69"	83	18414	450.7
	"All Cancer Sites Combined"	"0"	"North Dakota"	"38"	"2017"	"2017"	"Male"	"M"	"70-74 years"	"70-74"	102	12500	816.0
	"All Cancer Sites Combined"	"0"	"North Dakota"	"38"	"2017"	"2017"	"Male"	"M"	"75-79 years"	"75-79"	98	8336	1175.6
	"All Cancer Sites Combined"	"0"	"North Dakota"	"38"	"2017"	"2017"	"Male"	"M"	"80-84 years"	"80-84"	101	6115	1651.7
	"All Cancer Sites Combined"	"0"	"North Dakota"	"38"	"2017"	"2017"	"Male"	"M"	"85+ years"	"85+"	140	6533	2143.0
	"All Cancer Sites Combined"	"0"	"North Dakota"	"38"	"2019"	"2019"	"Female"	"F"	"50-54 years"	"50-54"	16	19272	83.0
	"All Cancer Sites Combined"	"0"	"North Dakota"	"38"	"2019"	"2019"	"Female"	"F"	"55-59 years"	"55-59"	43	23217	185.2
	"All Cancer Sites Combined"	"0"	"North Dakota"	"38"	"2019"	"2019"	"Female"	"F"	"60-64 years "	"60-64"	56	23204	241.3
	"All Cancer Sites Combined"	"0"	"North Dakota"	"38"	"2019"	"2019"	"Female"	"F"	"65-69 years"	"65-69"	81	19051	425.2
	"All Cancer Sites Combined"	"0"	"North Dakota"	"38"	"2019"	"2019"	"Female"	"F"	"70-74 years"	"70-74"	62	14324	432.8
	"All Cancer Sites Combined"	"0"	"North Dakota"	"38"	"2019"	"2019"	"Female"	"F"	"75-79 years"	"75-79"	77	10362	743.1
	"All Cancer Sites Combined"	"0"	"North Dakota"	"38"	"2019"	"2019"	"Female"	"F"	"80-84 years"	"80-84"	83	8467	980.3
	"All Cancer Sites Combined"	"0"	"North Dakota"	"38"	"2019"	"2019"	"Female"	"F"	"85+ years"	"85+"	147	12370	1188.4
	"All Cancer Sites Combined"	"0"	"North Dakota"	"38"	"2019"	"2019"	"Male"	"M"	"55-59 years"	"55-59"	47	23826	197.3
	"All Cancer Sites Combined"	"0"	"North Dakota"	"38"	"2019"	"2019"	"Male"	"M"	"60-64 years "	"60-64"	76	23469	323.8
	"All Cancer Sites Combined"	"0"	"North Dakota"	"38"	"2019"	"2019"	"Male"	"M"	"65-69 years"	"65-69"	118	19545	603.7
	"All Cancer Sites Combined"	"0"	"North Dakota"	"38"	"2019"	"2019"	"Male"	"M"	"70-74 years"	"70-74"	101	13911	726.0
	"All Cancer Sites Combined"	"0"	"North Dakota"	"38"	"2019"	"2019"	"Male"	"M"	"75-79 years"	"75-79"	102	9215	1106.9
	"All Cancer Sites Combined"	"0"	"North Dakota"	"38"	"2019"	"2019"	"Male"	"M"	"80-84 years"	"80-84"	90	6244	1441.4
	"All Cancer Sites Combined"	"0"	"North Dakota"	"38"	"2019"	"2019"	"Male"	"M"	"85+ years"	"85+"	148	6539	2263.3
	"All Cancer Sites Combined"	"0"	"Ohio"	"39"	"2017"	"2017"	"Female"	"F"	"30-34 years"	"30-34"	47	364485	12.9
	"All Cancer Sites Combined"	"0"	"Ohio"	"39"	"2017"	"2017"	"Female"	"F"	"35-39 years"	"35-39"	79	359580	22.0
	"All Cancer Sites Combined"	"0"	"Ohio"	"39"	"2017"	"2017"	"Female"	"F"	"40-44 years"	"40-44"	172	335705	51.2
	"All Cancer Sites Combined"	"0"	"Ohio"	"39"	"2017"	"2017"	"Female"	"F"	"45-49 years"	"45-49"	301	375815	80.1
	"All Cancer Sites Combined"	"0"	"Ohio"	"39"	"2017"	"2017"	"Female"	"F"	"50-54 years"	"50-54"	572	394037	145.2
	"All Cancer Sites Combined"	"0"	"Ohio"	"39"	"2017"	"2017"	"Female"	"F"	"55-59 years"	"55-59"	953	429710	221.8
	"All Cancer Sites Combined"	"0"	"Ohio"	"39"	"2017"	"2017"	"Female"	"F"	"60-64 years "	"60-64"	1286	401684	320.2
	"All Cancer Sites Combined"	"0"	"Ohio"	"39"	"2017"	"2017"	"Female"	"F"	"65-69 years"	"65-69"	1659	341017	486.5
	"All Cancer Sites Combined"	"0"	"Ohio"	"39"	"2017"	"2017"	"Female"	"F"	"70-74 years"	"70-74"	1693	255460	662.7
	"All Cancer Sites Combined"	"0"	"Ohio"	"39"	"2017"	"2017"	"Female"	"F"	"75-79 years"	"75-79"	1652	187744	879.9
	"All Cancer Sites Combined"	"0"	"Ohio"	"39"	"2017"	"2017"	"Female"	"F"	"80-84 years"	"80-84"	1545	137234	1125.8
	"All Cancer Sites Combined"	"0"	"Ohio"	"39"	"2017"	"2017"	"Female"	"F"	"85+ years"	"85+"	2200	168814	1303.2
	"All Cancer Sites Combined"	"0"	"Ohio"	"39"	"2017"	"2017"	"Male"	"M"	"15-19 years"	"15-19"	16	393153	4.1
	"All Cancer Sites Combined"	"0"	"Ohio"	"39"	"2017"	"2017"	"Male"	"M"	"20-24 years"	"20-24"	20	389623	5.1
	"All Cancer Sites Combined"	"0"	"Ohio"	"39"	"2017"	"2017"	"Male"	"M"	"25-29 years"	"25-29"	18	403297	4.5
	"All Cancer Sites Combined"	"0"	"Ohio"	"39"	"2017"	"2017"	"Male"	"M"	"30-34 years"	"30-34"	43	365043	11.8
	"All Cancer Sites Combined"	"0"	"Ohio"	"39"	"2017"	"2017"	"Male"	"M"	"35-39 years"	"35-39"	76	356577	21.3
	"All Cancer Sites Combined"	"0"	"Ohio"	"39"	"2017"	"2017"	"Male"	"M"	"40-44 years"	"40-44"	114	330006	34.5
	"All Cancer Sites Combined"	"0"	"Ohio"	"39"	"2017"	"2017"	"Male"	"M"	"45-49 years"	"45-49"	265	368933	71.8
	"All Cancer Sites Combined"	"0"	"Ohio"	"39"	"2017"	"2017"	"Male"	"M"	"50-54 years"	"50-54"	606	381524	158.8
	"All Cancer Sites Combined"	"0"	"Ohio"	"39"	"2017"	"2017"	"Male"	"M"	"55-59 years"	"55-59"	1136	406344	279.6
	"All Cancer Sites Combined"	"0"	"Ohio"	"39"	"2017"	"2017"	"Male"	"M"	"60-64 years "	"60-64"	1731	373382	463.6
	"All Cancer Sites Combined"	"0"	"Ohio"	"39"	"2017"	"2017"	"Male"	"M"	"65-69 years"	"65-69"	1976	305208	647.4
	"All Cancer Sites Combined"	"0"	"Ohio"	"39"	"2017"	"2017"	"Male"	"M"	"70-74 years"	"70-74"	1942	217493	892.9
	"All Cancer Sites Combined"	"0"	"Ohio"	"39"	"2017"	"2017"	"Male"	"M"	"75-79 years"	"75-79"	1814	145265	1248.8
	"All Cancer Sites Combined"	"0"	"Ohio"	"39"	"2017"	"2017"	"Male"	"M"	"80-84 years"	"80-84"	1617	94690	1707.7
	"All Cancer Sites Combined"	"0"	"Ohio"	"39"	"2017"	"2017"	"Male"	"M"	"85+ years"	"85+"	2041	87430	2334.4
	"All Cancer Sites Combined"	"0"	"Ohio"	"39"	"2019"	"2019"	"Female"	"F"	"25-29 years"	"25-29"	21	396488	5.3
	"All Cancer Sites Combined"	"0"	"Ohio"	"39"	"2019"	"2019"	"Female"	"F"	"30-34 years"	"30-34"	48	374939	12.8
	"All Cancer Sites Combined"	"0"	"Ohio"	"39"	"2019"	"2019"	"Female"	"F"	"35-39 years"	"35-39"	97	364843	26.6
	"All Cancer Sites Combined"	"0"	"Ohio"	"39"	"2019"	"2019"	"Female"	"F"	"40-44 years"	"40-44"	128	339415	37.7
	"All Cancer Sites Combined"	"0"	"Ohio"	"39"	"2019"	"2019"	"Female"	"F"	"45-49 years"	"45-49"	278	360903	77.0
	"All Cancer Sites Combined"	"0"	"Ohio"	"39"	"2019"	"2019"	"Female"	"F"	"50-54 years"	"50-54"	481	371783	129.4
	"All Cancer Sites Combined"	"0"	"Ohio"	"39"	"2019"	"2019"	"Female"	"F"	"55-59 years"	"55-59"	886	414756	213.6
	"All Cancer Sites Combined"	"0"	"Ohio"	"39"	"2019"	"2019"	"Female"	"F"	"60-64 years "	"60-64"	1334	413355	322.7
	"All Cancer Sites Combined"	"0"	"Ohio"	"39"	"2019"	"2019"	"Female"	"F"	"65-69 years"	"65-69"	1513	351133	430.9
	"All Cancer Sites Combined"	"0"	"Ohio"	"39"	"2019"	"2019"	"Female"	"F"	"70-74 years"	"70-74"	1750	281657	621.3
	"All Cancer Sites Combined"	"0"	"Ohio"	"39"	"2019"	"2019"	"Female"	"F"	"75-79 years"	"75-79"	1685	200897	838.7
	"All Cancer Sites Combined"	"0"	"Ohio"	"39"	"2019"	"2019"	"Female"	"F"	"80-84 years"	"80-84"	1536	142833	1075.4
	"All Cancer Sites Combined"	"0"	"Ohio"	"39"	"2019"	"2019"	"Female"	"F"	"85+ years"	"85+"	2163	166866	1296.2
	"All Cancer Sites Combined"	"0"	"Ohio"	"39"	"2019"	"2019"	"Male"	"M"	"20-24 years"	"20-24"	18	382403	4.7
	"All Cancer Sites Combined"	"0"	"Ohio"	"39"	"2019"	"2019"	"Male"	"M"	"25-29 years"	"25-29"	26	407049	6.4
	"All Cancer Sites Combined"	"0"	"Ohio"	"39"	"2019"	"2019"	"Male"	"M"	"30-34 years"	"30-34"	36	379694	9.5
	"All Cancer Sites Combined"	"0"	"Ohio"	"39"	"2019"	"2019"	"Male"	"M"	"35-39 years"	"35-39"	65	360579	18.0
	"All Cancer Sites Combined"	"0"	"Ohio"	"39"	"2019"	"2019"	"Male"	"M"	"40-44 years"	"40-44"	104	334469	31.1
	"All Cancer Sites Combined"	"0"	"Ohio"	"39"	"2019"	"2019"	"Male"	"M"	"45-49 years"	"45-49"	258	353382	73.0
	"All Cancer Sites Combined"	"0"	"Ohio"	"39"	"2019"	"2019"	"Male"	"M"	"50-54 years"	"50-54"	487	362360	134.4
	"All Cancer Sites Combined"	"0"	"Ohio"	"39"	"2019"	"2019"	"Male"	"M"	"55-59 years"	"55-59"	1011	393519	256.9
	"All Cancer Sites Combined"	"0"	"Ohio"	"39"	"2019"	"2019"	"Male"	"M"	"60-64 years "	"60-64"	1683	382794	439.7
	"All Cancer Sites Combined"	"0"	"Ohio"	"39"	"2019"	"2019"	"Male"	"M"	"65-69 years"	"65-69"	1891	315278	599.8
	"All Cancer Sites Combined"	"0"	"Ohio"	"39"	"2019"	"2019"	"Male"	"M"	"70-74 years"	"70-74"	2063	240998	856.0
	"All Cancer Sites Combined"	"0"	"Ohio"	"39"	"2019"	"2019"	"Male"	"M"	"75-79 years"	"75-79"	1892	156623	1208.0
	"All Cancer Sites Combined"	"0"	"Ohio"	"39"	"2019"	"2019"	"Male"	"M"	"80-84 years"	"80-84"	1654	99822	1656.9
	"All Cancer Sites Combined"	"0"	"Ohio"	"39"	"2019"	"2019"	"Male"	"M"	"85+ years"	"85+"	1999	87895	2274.3
	"All Cancer Sites Combined"	"0"	"Oklahoma"	"40"	"2017"	"2017"	"Female"	"F"	"30-34 years"	"30-34"	24	131080	18.3
	"All Cancer Sites Combined"	"0"	"Oklahoma"	"40"	"2017"	"2017"	"Female"	"F"	"35-39 years"	"35-39"	39	126815	30.8
	"All Cancer Sites Combined"	"0"	"Oklahoma"	"40"	"2017"	"2017"	"Female"	"F"	"40-44 years"	"40-44"	53	113381	46.7
	"All Cancer Sites Combined"	"0"	"Oklahoma"	"40"	"2017"	"2017"	"Female"	"F"	"45-49 years"	"45-49"	111	115984	95.7
	"All Cancer Sites Combined"	"0"	"Oklahoma"	"40"	"2017"	"2017"	"Female"	"F"	"50-54 years"	"50-54"	207	119616	173.1
	"All Cancer Sites Combined"	"0"	"Oklahoma"	"40"	"2017"	"2017"	"Female"	"F"	"55-59 years"	"55-59"	370	131266	281.9
	"All Cancer Sites Combined"	"0"	"Oklahoma"	"40"	"2017"	"2017"	"Female"	"F"	"60-64 years "	"60-64"	414	122276	338.6
	"All Cancer Sites Combined"	"0"	"Oklahoma"	"40"	"2017"	"2017"	"Female"	"F"	"65-69 years"	"65-69"	489	103619	471.9
	"All Cancer Sites Combined"	"0"	"Oklahoma"	"40"	"2017"	"2017"	"Female"	"F"	"70-74 years"	"70-74"	543	82830	655.6
	"All Cancer Sites Combined"	"0"	"Oklahoma"	"40"	"2017"	"2017"	"Female"	"F"	"75-79 years"	"75-79"	503	59707	842.4
	"All Cancer Sites Combined"	"0"	"Oklahoma"	"40"	"2017"	"2017"	"Female"	"F"	"80-84 years"	"80-84"	444	42283	1050.1
	"All Cancer Sites Combined"	"0"	"Oklahoma"	"40"	"2017"	"2017"	"Female"	"F"	"85+ years"	"85+"	574	46172	1243.2
	"All Cancer Sites Combined"	"0"	"Oklahoma"	"40"	"2017"	"2017"	"Male"	"M"	"30-34 years"	"30-34"	17	134345	12.7
	"All Cancer Sites Combined"	"0"	"Oklahoma"	"40"	"2017"	"2017"	"Male"	"M"	"35-39 years"	"35-39"	34	129269	26.3
	"All Cancer Sites Combined"	"0"	"Oklahoma"	"40"	"2017"	"2017"	"Male"	"M"	"40-44 years"	"40-44"	41	114046	36.0
	"All Cancer Sites Combined"	"0"	"Oklahoma"	"40"	"2017"	"2017"	"Male"	"M"	"45-49 years"	"45-49"	85	116336	73.1
	"All Cancer Sites Combined"	"0"	"Oklahoma"	"40"	"2017"	"2017"	"Male"	"M"	"50-54 years"	"50-54"	166	117201	141.6
	"All Cancer Sites Combined"	"0"	"Oklahoma"	"40"	"2017"	"2017"	"Male"	"M"	"55-59 years"	"55-59"	373	124772	298.9
	"All Cancer Sites Combined"	"0"	"Oklahoma"	"40"	"2017"	"2017"	"Male"	"M"	"60-64 years "	"60-64"	582	112759	516.1
	"All Cancer Sites Combined"	"0"	"Oklahoma"	"40"	"2017"	"2017"	"Male"	"M"	"65-69 years"	"65-69"	653	92847	703.3
	"All Cancer Sites Combined"	"0"	"Oklahoma"	"40"	"2017"	"2017"	"Male"	"M"	"70-74 years"	"70-74"	690	71190	969.2
	"All Cancer Sites Combined"	"0"	"Oklahoma"	"40"	"2017"	"2017"	"Male"	"M"	"75-79 years"	"75-79"	612	48131	1271.5
	"All Cancer Sites Combined"	"0"	"Oklahoma"	"40"	"2017"	"2017"	"Male"	"M"	"80-84 years"	"80-84"	533	30815	1729.7
	"All Cancer Sites Combined"	"0"	"Oklahoma"	"40"	"2017"	"2017"	"Male"	"M"	"85+ years"	"85+"	594	25949	2289.1
	"All Cancer Sites Combined"	"0"	"Oklahoma"	"40"	"2019"	"2019"	"Female"	"F"	"35-39 years"	"35-39"	35	131786	26.6
	"All Cancer Sites Combined"	"0"	"Oklahoma"	"40"	"2019"	"2019"	"Female"	"F"	"40-44 years"	"40-44"	61	116291	52.5
	"All Cancer Sites Combined"	"0"	"Oklahoma"	"40"	"2019"	"2019"	"Female"	"F"	"45-49 years"	"45-49"	98	115298	85.0
	"All Cancer Sites Combined"	"0"	"Oklahoma"	"40"	"2019"	"2019"	"Female"	"F"	"50-54 years"	"50-54"	186	112160	165.8
	"All Cancer Sites Combined"	"0"	"Oklahoma"	"40"	"2019"	"2019"	"Female"	"F"	"55-59 years"	"55-59"	316	129631	243.8
	"All Cancer Sites Combined"	"0"	"Oklahoma"	"40"	"2019"	"2019"	"Female"	"F"	"60-64 years "	"60-64"	456	125263	364.0
	"All Cancer Sites Combined"	"0"	"Oklahoma"	"40"	"2019"	"2019"	"Female"	"F"	"65-69 years"	"65-69"	541	108181	500.1
	"All Cancer Sites Combined"	"0"	"Oklahoma"	"40"	"2019"	"2019"	"Female"	"F"	"70-74 years"	"70-74"	520	88297	588.9
	"All Cancer Sites Combined"	"0"	"Oklahoma"	"40"	"2019"	"2019"	"Female"	"F"	"75-79 years"	"75-79"	541	64719	835.9
	"All Cancer Sites Combined"	"0"	"Oklahoma"	"40"	"2019"	"2019"	"Female"	"F"	"80-84 years"	"80-84"	452	43833	1031.2
	"All Cancer Sites Combined"	"0"	"Oklahoma"	"40"	"2019"	"2019"	"Female"	"F"	"85+ years"	"85+"	582	47112	1235.4
	"All Cancer Sites Combined"	"0"	"Oklahoma"	"40"	"2019"	"2019"	"Male"	"M"	"35-39 years"	"35-39"	29	133358	21.7
	"All Cancer Sites Combined"	"0"	"Oklahoma"	"40"	"2019"	"2019"	"Male"	"M"	"40-44 years"	"40-44"	42	117276	35.8
	"All Cancer Sites Combined"	"0"	"Oklahoma"	"40"	"2019"	"2019"	"Male"	"M"	"45-49 years"	"45-49"	76	115166	66.0
	"All Cancer Sites Combined"	"0"	"Oklahoma"	"40"	"2019"	"2019"	"Male"	"M"	"50-54 years"	"50-54"	165	110880	148.8
	"All Cancer Sites Combined"	"0"	"Oklahoma"	"40"	"2019"	"2019"	"Male"	"M"	"55-59 years"	"55-59"	384	123203	311.7
	"All Cancer Sites Combined"	"0"	"Oklahoma"	"40"	"2019"	"2019"	"Male"	"M"	"60-64 years "	"60-64"	546	115268	473.7
	"All Cancer Sites Combined"	"0"	"Oklahoma"	"40"	"2019"	"2019"	"Male"	"M"	"65-69 years"	"65-69"	685	96337	711.0
	"All Cancer Sites Combined"	"0"	"Oklahoma"	"40"	"2019"	"2019"	"Male"	"M"	"70-74 years"	"70-74"	739	76039	971.9
	"All Cancer Sites Combined"	"0"	"Oklahoma"	"40"	"2019"	"2019"	"Male"	"M"	"75-79 years"	"75-79"	684	52033	1314.6
	"All Cancer Sites Combined"	"0"	"Oklahoma"	"40"	"2019"	"2019"	"Male"	"M"	"80-84 years"	"80-84"	553	32537	1699.6
	"All Cancer Sites Combined"	"0"	"Oklahoma"	"40"	"2019"	"2019"	"Male"	"M"	"85+ years"	"85+"	543	27111	2002.9
	"All Cancer Sites Combined"	"0"	"Oregon"	"41"	"2017"	"2017"	"Female"	"F"	"35-39 years"	"35-39"	34	143225	23.7
	"All Cancer Sites Combined"	"0"	"Oregon"	"41"	"2017"	"2017"	"Female"	"F"	"40-44 years"	"40-44"	49	128034	38.3
